Organisatie_Codes;Proces_Instantie_Codes;Project_Code;Meetobject_Code;Geografie_Datum;Geografie_Notatie;Geografie_Vorm;Ecotoop_Codes;Collectie_DatumTijd;Collectie_Referentie;Meetset_Nummer;Meetpakket_Code;Doelstelling_Code;Verrichting_Methoden;Compartiment_Code;Meting_DatumTijd;Meting_Correlatie;Grootheid_Code;Parameter_Type;Parameter_Specificatie;Parameter_Kenmerken;Notitie_Code;Limiet_Symbool;Waarde_Gemeten;Eenheid_Gemeten;Waarde_Berekend;Classificatie_Code;Eenheid_Berekend;Status_Code
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	HARVT_0265;EPSG:28992;WKT;POINT(83100 414600);;	24-08-1992 12:00;1992RWSWOP01778;8567348;MA.BD;MT;OM=WOP_001;OW;	24-08-1992 12:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	HARVT_0266;EPSG:28992;WKT;POINT(83100 414700);;	24-08-1992 12:00;1992RWSWOP01779;8567352;MA.BD;MT;OM=WOP_001;OW;	24-08-1992 12:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	HARVT_0267;EPSG:28992;WKT;POINT(83100 414800);;	24-08-1992 12:00;1992RWSWOP01780;8567356;MA.BD;MT;OM=WOP_001;OW;	24-08-1992 12:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	HARVT_0268;EPSG:28992;WKT;POINT(83100 414900);;	24-08-1992 12:00;1992RWSWOP01781;8567360;MA.BD;MT;OM=WOP_001;OW;	24-08-1992 12:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	2;DIMSLS;	2;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	HARVT_0269;EPSG:28992;WKT;POINT(83100 415000);;	24-08-1992 12:00;1992RWSWOP01782;8567364;MA.BD;MT;OM=WOP_001;OW;	24-08-1992 12:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	2;DIMSLS;	2;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	HARVT_0270;EPSG:28992;WKT;POINT(83100 415100);;	24-08-1992 12:00;1992RWSWOP01783;8567368;MA.BD;MT;OM=WOP_001;OW;	24-08-1992 12:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	HARVT_0271;EPSG:28992;WKT;POINT(83100 415200);;	24-08-1992 12:00;1992RWSWOP01784;8567372;MA.BD;MT;OM=WOP_001;OW;	24-08-1992 12:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	HARVT_0091;EPSG:28992;WKT;POINT(73900 424100);;	26-08-1992 12:00;1992RWSWOP01899;8567596;MA.BD;MT;OM=WOP_001;OW;	26-08-1992 12:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	HARVT_0091;EPSG:28992;WKT;POINT(73900 424100);;	26-08-1992 12:00;1992RWSWOP01899;8567596;MA.BD;MT;OM=WOP_001;OW;	26-08-1992 12:00:00;;BEDKG;MACAG;Hydrodictyon reticulatum;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	HARVT_0092;EPSG:28992;WKT;POINT(73900 424000);;	26-08-1992 12:00;1992RWSWOP01900;8567601;MA.BD;MT;OM=WOP_001;OW;	26-08-1992 12:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	HARVT_0092;EPSG:28992;WKT;POINT(73900 424000);;	26-08-1992 12:00;1992RWSWOP01900;8567601;MA.BD;MT;OM=WOP_001;OW;	26-08-1992 12:00:00;;BEDKG;MACAG;Hydrodictyon reticulatum;ST=KLA;;;	4;DIMSLS;	4;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	HARVT_0093;EPSG:28992;WKT;POINT(73900 423900);;	26-08-1992 12:00;1992RWSWOP01901;8567606;MA.BD;MT;OM=WOP_001;OW;	26-08-1992 12:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	HARVT_0093;EPSG:28992;WKT;POINT(73900 423900);;	26-08-1992 12:00;1992RWSWOP01901;8567606;MA.BD;MT;OM=WOP_001;OW;	26-08-1992 12:00:00;;BEDKG;MACAG;Hydrodictyon reticulatum;ST=KLA;;;	6;DIMSLS;	6;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	HARVT_0103;EPSG:28992;WKT;POINT(74000 424100);;	26-08-1992 12:00;1992RWSWOP01911;8567629;MA.BD;MT;OM=WOP_001;OW;	26-08-1992 12:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	HARVT_0103;EPSG:28992;WKT;POINT(74000 424100);;	26-08-1992 12:00;1992RWSWOP01911;8567629;MA.BD;MT;OM=WOP_001;OW;	26-08-1992 12:00:00;;BEDKG;MACAG;Hydrodictyon reticulatum;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	HARVT_0104;EPSG:28992;WKT;POINT(74000 424000);;	26-08-1992 12:00;1992RWSWOP01912;8567634;MA.BD;MT;OM=WOP_001;OW;	26-08-1992 12:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	2;DIMSLS;	2;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	HARVT_0104;EPSG:28992;WKT;POINT(74000 424000);;	26-08-1992 12:00;1992RWSWOP01912;8567634;MA.BD;MT;OM=WOP_001;OW;	26-08-1992 12:00:00;;BEDKG;MACAG;Hydrodictyon reticulatum;ST=KLA;;;	2;DIMSLS;	2;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	HARVT_0105;EPSG:28992;WKT;POINT(74000 423900);;	26-08-1992 12:00;1992RWSWOP01913;8567639;MA.BD;MT;OM=WOP_001;OW;	26-08-1992 12:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	HARVT_0105;EPSG:28992;WKT;POINT(74000 423900);;	26-08-1992 12:00;1992RWSWOP01913;8567639;MA.BD;MT;OM=WOP_001;OW;	26-08-1992 12:00:00;;BEDKG;MACAG;Hydrodictyon reticulatum;ST=KLA;;;	4;DIMSLS;	4;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	HARVT_0106;EPSG:28992;WKT;POINT(74000 423800);;	26-08-1992 12:00;1992RWSWOP01914;8567644;MA.BD;MT;OM=WOP_001;OW;	26-08-1992 12:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	2;DIMSLS;	2;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	HARVT_0106;EPSG:28992;WKT;POINT(74000 423800);;	26-08-1992 12:00;1992RWSWOP01914;8567644;MA.BD;MT;OM=WOP_001;OW;	26-08-1992 12:00:00;;BEDKG;MACAG;Hydrodictyon reticulatum;ST=KLA;;;	3;DIMSLS;	3;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0072;EPSG:28992;WKT;POINT(76600 408000);;	12-07-1993 00:00;1993RWSWOP02840;8571529;MA.BD;MT;OM=WOP_001;OW;	12-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	2;DIMSLS;	2;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0073;EPSG:28992;WKT;POINT(76600 407900);;	12-07-1993 00:00;1993RWSWOP02841;8571534;MA.BD;MT;OM=WOP_001;OW;	12-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0074;EPSG:28992;WKT;POINT(76600 407800);;	12-07-1993 00:00;1993RWSWOP02842;8571541;MA.BD;MT;OM=WOP_001;OW;	12-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	5;DIMSLS;	5;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0076;EPSG:28992;WKT;POINT(76600 407600);;	12-07-1993 00:00;1993RWSWOP02843;8571549;MA.BD;MT;OM=WOP_001;OW;	12-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0077;EPSG:28992;WKT;POINT(76600 407500);;	12-07-1993 00:00;1993RWSWOP02844;8571553;MA.BD;MT;OM=WOP_001;OW;	12-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0078;EPSG:28992;WKT;POINT(76600 407400);;	12-07-1993 00:00;1993RWSWOP02845;8571561;MA.BD;MT;OM=WOP_001;OW;	12-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	2;DIMSLS;	2;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0079;EPSG:28992;WKT;POINT(76600 407301);;	12-07-1993 00:00;1993RWSWOP02846;8571567;MA.BD;MT;OM=WOP_001;OW;	12-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	2;DIMSLS;	2;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0080;EPSG:28992;WKT;POINT(76600 407200);;	12-07-1993 00:00;1993RWSWOP02847;8571577;MA.BD;MT;OM=WOP_001;OW;	12-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0081;EPSG:28992;WKT;POINT(76600 407100);;	12-07-1993 00:00;1993RWSWOP02848;8571584;MA.BD;MT;OM=WOP_001;OW;	12-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0084;EPSG:28992;WKT;POINT(76700 407900);;	12-07-1993 00:00;1993RWSWOP02851;8571601;MA.BD;MT;OM=WOP_001;OW;	12-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	6;DIMSLS;	6;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0085;EPSG:28992;WKT;POINT(76700 407800);;	12-07-1993 00:00;1993RWSWOP02852;8571606;MA.BD;MT;OM=WOP_001;OW;	12-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	4;DIMSLS;	4;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0087;EPSG:28992;WKT;POINT(76700 407601);;	12-07-1993 00:00;1993RWSWOP02853;8571615;MA.BD;MT;OM=WOP_001;OW;	12-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0088;EPSG:28992;WKT;POINT(76700 407500);;	12-07-1993 00:00;1993RWSWOP02854;8571618;MA.BD;MT;OM=WOP_001;OW;	12-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0089;EPSG:28992;WKT;POINT(76700 407400);;	12-07-1993 00:00;1993RWSWOP02855;8571624;MA.BD;MT;OM=WOP_001;OW;	12-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	2;DIMSLS;	2;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0213;EPSG:28992;WKT;POINT(84100 410000);;	12-07-1993 00:00;1993RWSWOP02856;8571632;MA.BD;MT;OM=WOP_001;OW;	12-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	7;DIMSLS;	7;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0215;EPSG:28992;WKT;POINT(84000 409900);;	12-07-1993 00:00;1993RWSWOP02857;8571638;MA.BD;MT;OM=WOP_001;OW;	12-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	7;DIMSLS;	7;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0216;EPSG:28992;WKT;POINT(84100 409900);;	12-07-1993 00:00;1993RWSWOP02858;8571642;MA.BD;MT;OM=WOP_001;OW;	12-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	7;DIMSLS;	7;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0217;EPSG:28992;WKT;POINT(84000 409800);;	12-07-1993 00:00;1993RWSWOP02859;8571646;MA.BD;MT;OM=WOP_001;OW;	12-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	7;DIMSLS;	7;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0313;EPSG:28992;WKT;POINT(85100 408600);;	12-07-1993 00:00;1993RWSWOP02860;8571651;MA.BD;MT;OM=WOP_001;OW;	12-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	4;DIMSLS;	4;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0314;EPSG:28992;WKT;POINT(85100 408700);;	12-07-1993 00:00;1993RWSWOP02861;8571657;MA.BD;MT;OM=WOP_001;OW;	12-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0315;EPSG:28992;WKT;POINT(85100 408800);;	12-07-1993 00:00;1993RWSWOP02862;8571662;MA.BD;MT;OM=WOP_001;OW;	12-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0316;EPSG:28992;WKT;POINT(85100 408900);;	12-07-1993 00:00;1993RWSWOP02863;8571667;MA.BD;MT;OM=WOP_001;OW;	12-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0317;EPSG:28992;WKT;POINT(85100 409000);;	12-07-1993 00:00;1993RWSWOP02864;8571671;MA.BD;MT;OM=WOP_001;OW;	12-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0319;EPSG:28992;WKT;POINT(85200 408600);;	12-07-1993 00:00;1993RWSWOP02865;8571675;MA.BD;MT;OM=WOP_001;OW;	12-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	3;DIMSLS;	3;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0320;EPSG:28992;WKT;POINT(85200 408700);;	12-07-1993 00:00;1993RWSWOP02866;8571680;MA.BD;MT;OM=WOP_001;OW;	12-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	2;DIMSLS;	2;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0321;EPSG:28992;WKT;POINT(85200 408800);;	12-07-1993 00:00;1993RWSWOP02867;8571684;MA.BD;MT;OM=WOP_001;OW;	12-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0322;EPSG:28992;WKT;POINT(85200 408900);;	12-07-1993 00:00;1993RWSWOP02868;8571687;MA.BD;MT;OM=WOP_001;OW;	12-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	2;DIMSLS;	2;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0323;EPSG:28992;WKT;POINT(85200 409000);;	12-07-1993 00:00;1993RWSWOP02869;8571693;MA.BD;MT;OM=WOP_001;OW;	12-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0324;EPSG:28992;WKT;POINT(85200 409100);;	12-07-1993 00:00;1993RWSWOP02870;8571697;MA.BD;MT;OM=WOP_001;OW;	12-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0090;EPSG:28992;WKT;POINT(76700 407300);;	13-07-1993 00:00;1993RWSWOP02892;8571819;MA.BD;MT;OM=WOP_001;OW;	13-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0091;EPSG:28992;WKT;POINT(76700 407200);;	13-07-1993 00:00;1993RWSWOP02893;8571824;MA.BD;MT;OM=WOP_001;OW;	13-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0092;EPSG:28992;WKT;POINT(76700 407100);;	13-07-1993 00:00;1993RWSWOP02894;8571828;MA.BD;MT;OM=WOP_001;OW;	13-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0098;EPSG:28992;WKT;POINT(74200 408400);;	13-07-1993 00:00;1993RWSWOP02895;8571832;MA.BD;MT;OM=WOP_001;OW;	13-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	3;DIMSLS;	3;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0099;EPSG:28992;WKT;POINT(74200 408300);;	13-07-1993 00:00;1993RWSWOP02896;8571841;MA.BD;MT;OM=WOP_001;OW;	13-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0100;EPSG:28992;WKT;POINT(74200 408200);;	13-07-1993 00:00;1993RWSWOP02897;8571847;MA.BD;MT;OM=WOP_001;OW;	13-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0101;EPSG:28992;WKT;POINT(74200 408100);;	13-07-1993 00:00;1993RWSWOP02898;8571857;MA.BD;MT;OM=WOP_001;OW;	13-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0102;EPSG:28992;WKT;POINT(74200 408001);;	13-07-1993 00:00;1993RWSWOP02899;8571863;MA.BD;MT;OM=WOP_001;OW;	13-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	2;DIMSLS;	2;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0103;EPSG:28992;WKT;POINT(74200 407900);;	13-07-1993 00:00;1993RWSWOP02900;8571870;MA.BD;MT;OM=WOP_001;OW;	13-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	2;DIMSLS;	2;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0108;EPSG:28992;WKT;POINT(74300 408399);;	13-07-1993 00:00;1993RWSWOP02901;8571876;MA.BD;MT;OM=WOP_001;OW;	13-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0109;EPSG:28992;WKT;POINT(74300 408300);;	13-07-1993 00:00;1993RWSWOP02902;8571882;MA.BD;MT;OM=WOP_001;OW;	13-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0110;EPSG:28992;WKT;POINT(74300 408200);;	13-07-1993 00:00;1993RWSWOP02903;8571890;MA.BD;MT;OM=WOP_001;OW;	13-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	3;DIMSLS;	3;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0111;EPSG:28992;WKT;POINT(74300 408100);;	13-07-1993 00:00;1993RWSWOP02904;8571898;MA.BD;MT;OM=WOP_001;OW;	13-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0112;EPSG:28992;WKT;POINT(74300 408000);;	13-07-1993 00:00;1993RWSWOP02905;8571907;MA.BD;MT;OM=WOP_001;OW;	13-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0113;EPSG:28992;WKT;POINT(74300 407900);;	13-07-1993 00:00;1993RWSWOP02906;8571913;MA.BD;MT;OM=WOP_001;OW;	13-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0118;EPSG:28992;WKT;POINT(74400 408400);;	13-07-1993 00:00;1993RWSWOP02907;8571921;MA.BD;MT;OM=WOP_001;OW;	13-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	2;DIMSLS;	2;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0119;EPSG:28992;WKT;POINT(74400 408300);;	13-07-1993 00:00;1993RWSWOP02908;8571929;MA.BD;MT;OM=WOP_001;OW;	13-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0120;EPSG:28992;WKT;POINT(74400 408200);;	13-07-1993 00:00;1993RWSWOP02909;8571934;MA.BD;MT;OM=WOP_001;OW;	13-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	4;DIMSLS;	4;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0121;EPSG:28992;WKT;POINT(74400 408100);;	13-07-1993 00:00;1993RWSWOP02910;8571940;MA.BD;MT;OM=WOP_001;OW;	13-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
